gene_symbol,rank,average_rank,reversal_score_wilcoxon,reversal_score_cosine,reversal_effect_size,q_value,rpe1_rank,rpe1_covered,depmap_gene_effect,depmap_n_cell_lines,is_essential,tier,tier_label,k562_chronos,tier_note
RNASEK,118,277.3333333333333,2.9864011901142535,0.0377727540860476,0.0742829664739937,0.05634629905862693,,False,-0.5285704628110831,349.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,,
NUP133,119,277.6666666666667,3.342591068019055,0.0355536571125618,0.060224970296595,0.027322084794422326,825.0,True,-1.4950577578860655,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.4667202923962008,
RPL29,120,279.3333333333333,3.88781077471898,0.0323830956068,0.0543166432822617,0.007346929647804709,202.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
ALAD,121,280.0,3.998248805600667,0.0561700497009112,0.0380466882754744,0.0055261931917159205,,False,-0.079956001904344,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2144902640611035,
DONSON,122,280.0,3.5823309038935807,0.0382541923260417,0.0495158252612952,0.01604870843449532,1631.0,True,-2.162262562981463,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.504560915515845,
SDC1,123,281.6666666666667,3.9611311715528577,0.0585355629449283,0.0376554489703716,0.0061749747385089464,301.0,True,-0.0874119616221617,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2593371278981791,
MED15,124,283.0,4.032970348248677,0.0264063344984867,0.0784206396369139,0.005026419152253457,,False,-0.2405972745154784,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.9299528999367676,
IMPDH2,125,284.3333333333333,3.839529371414244,0.0283829527361252,0.0689563995130677,0.00831004769281574,1431.0,True,-0.5993265068857888,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.7311418717668391,
POT1,126,284.3333333333333,3.0025639157383583,0.0356531292674277,0.0743712848447653,0.055099522955012754,455.0,True,-0.4298441067237066,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3204729337042069,
RPA3,127,284.6666666666667,3.714203061478932,0.0345896015177505,0.0514078307889465,0.011360830481991623,879.0,True,-2.139719296541743,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.0251149470177134,
SUGT1,128,284.6666666666667,3.4222284330887685,0.0319962349448301,0.0638885237650329,0.02307708238208281,1400.0,True,-0.7867694522622569,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.3224540127070985,
POGLUT3,129,285.6666666666667,4.595572608921696,0.0231388505111177,0.1137779346230975,0.0011567929429698207,788.0,True,0.088638551299768,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1883185744180574,
GART,130,286.6666666666667,3.1792647651490573,0.0303208939274091,0.0901180727648057,0.03911139339195209,1972.0,True,-0.515891400626302,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.8700424867942724,
ZNF219,131,287.0,3.834748241537957,0.0315413263090081,0.0560487248281043,0.008422925423129026,,False,-0.0863822418786756,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2338445551680619,
RPS6KB2,132,290.0,3.3570111817160324,0.0353607063747559,0.0569024255485465,0.026333423535222004,,False,-0.0497021981081283,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0015002406623995,
EIF3F,133,293.3333333333333,3.2342006061517425,0.034784832043073,0.0609045600871241,0.03512258207845311,402.0,True,-1.4594452989507214,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.7068143503161797,
NCKIPSD,134,294.3333333333333,3.141885739312179,0.033893597062285,0.0683098687109597,0.04117227929254262,,False,-0.0890919863234364,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.087545219976032,
NDUFAF3,135,294.6666666666667,3.95342011377532,0.0553824457988557,0.0369167965457321,0.006285063505874026,1627.0,True,-0.3991565765352435,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.5108821949886853,
SLC4A7,136,295.6666666666667,3.0886925102366205,0.0439166376183759,0.0548847992805214,0.046002063611138296,,False,-0.4992442358845934,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.500809550037298,
UBA3,137,296.3333333333333,3.168242744709978,0.0331952605145224,0.0681727324213496,0.0396646623659897,1976.0,True,-0.6067040516746646,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.3323334923330439,
BRD9,138,297.3333333333333,3.480071831706027,0.037931267022535,0.0484659649452696,0.020320689579526215,,False,0.0903572733494112,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0651437721127897,
PRPF38B,139,301.3333333333333,3.392865422116675,0.0284345898472204,0.0805059950680663,0.024352682506880198,1978.0,True,-1.7695994737817726,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.6403007810324814,
CHORDC1,140,305.6666666666667,4.411001503633999,0.0702325002456323,0.032587759026135,0.0020964577234201353,433.0,True,-0.7261123822541931,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.9065002168665134,
TIMM22,141,307.3333333333333,3.6992165989056383,0.0384724731865334,0.0434389268350855,0.01179428575514308,456.0,True,-0.5729555448402568,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.27547799530571,
PNKP,142,307.3333333333333,4.918783556105615,0.0482723322481116,0.0333180429816387,0.0003748402877821122,618.0,True,-0.3994257362761382,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1750262739638266,
PABPC4,143,310.3333333333333,3.2433928840673385,0.0378893626904382,0.0516940750000456,0.03453872938069114,1785.0,True,-0.1195512402511268,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1177717918904771,
HSPA8,144,317.0,3.512800688001205,0.0485850483269052,0.0394696220937468,0.01898064400529474,1022.0,True,-0.8518505564511066,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.5610106588988902,
COQ2,145,317.3333333333333,3.487968468039642,0.0510448579721753,0.0390694305814933,0.020113362084696523,2237.0,True,-0.403348325741392,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.5362776795401442,
CCDC174,146,317.3333333333333,3.2801184304315445,0.0349458602352285,0.0532603034276429,0.03165771542143072,1304.0,True,-0.7559323869087929,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.5725905904016405,
DRAP1,147,318.3333333333333,4.403623905148634,0.0469323847925466,0.0335016161572766,0.0021026277343735274,1277.0,True,-0.355170051061192,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.334358159873145,
MED20,148,318.6666666666667,4.300287017869991,0.0223465729233834,0.1031657120498164,0.0026771419463333837,513.0,True,-1.3604453567696655,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.217357855560815,
FBRS,149,320.0,3.2372501770242152,0.0305925664579191,0.0660878071006649,0.03492803414622471,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
SNRNP48,150,329.0,3.4005329145960346,0.0331463770892148,0.0518964082618928,0.02411314396933904,1712.0,True,-0.4634811664824698,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0373371145554897,
SLC35A4,151,329.6666666666667,4.283252986282322,0.0213423482836429,0.1239951887179015,0.002778091360818211,154.0,True,0.1487880086737483,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.3775926963264814,
RNF11,152,330.0,4.175270816883047,0.0439048649249632,0.0340438365688381,0.0035182786615836972,,False,-0.2636364556616468,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.260041698007238,
MYC,153,330.3333333333333,3.5639027827642105,0.0304836611601232,0.0543153170396323,0.016721394199408456,12.0,True,-1.7429385561771846,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.510537501226324,
CDK6,154,333.0,3.1956888825622314,0.0581958414520688,0.0407474375606273,0.03766096424797373,2177.0,True,-0.5881827149876803,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.3417129146081864,
ZNF740,155,333.0,4.070044416998308,0.0397222301173371,0.0362676063741149,0.004522846197999993,,False,-0.0463654553651199,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0492312702870756,
ENO3,156,333.6666666666667,3.5225599234898284,0.047674422938486,0.0380123014533531,0.018435531791519792,,False,0.0283438277449901,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0574436979680627,
ERCC3,157,334.0,3.6259462369112527,0.0362924101305246,0.0425877059853355,0.014405499386019201,891.0,True,-1.4664374902994135,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.405203137539761,
TFAP4,158,334.6666666666667,3.207669339561231,0.0279412539241195,0.0791025259792594,0.036699394259475764,803.0,True,-0.3303202019869359,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.7769977506345431,
LAMTOR1,159,335.3333333333333,3.646938241091822,0.0355048434253222,0.0428173934221424,0.01356945060417772,54.0,True,-0.2412577863879872,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0730175325333223,
CLASP1,160,335.3333333333333,3.185973821068497,0.0388159091176811,0.047724293231671,0.038487327377910156,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
TELO2,161,339.3333333333333,3.543035004936862,0.0235809031252653,0.1145128206219424,0.017531905857444244,1.0,True,-0.5037204333833475,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.3547207186223103,
IDI1,162,339.6666666666667,3.655389908938389,0.0344359190444683,0.0431996635496803,0.013261272811571072,,False,-0.2494755842765781,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2295277308383158,
MTHFD2,163,341.3333333333333,3.799765307100878,0.0396020266260779,0.0373187936808722,0.009212045161103733,,False,-0.057444410283183,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1382054720829306,
INO80C,164,342.3333333333333,3.5905211799510783,0.030947259318905,0.0498214710485207,0.015877504316547306,1589.0,True,-0.0381827430900676,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0316422286714127,
SF1,165,342.6666666666667,3.2094990820847142,0.0375308755719971,0.0472764029665428,0.03668962089767979,1626.0,True,-2.37384156297417,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.430525374628226,
TMEM251,166,343.0,4.094833071661693,0.0514738256942465,0.0323101403606578,0.004212983056815833,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
TRPM7,167,343.0,3.553664937692338,0.0262151448635621,0.0697266774747383,0.01710778697878677,1315.0,True,-0.7240482347692536,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.1856186417990486,
RNPC3,168,344.0,3.147549228075342,0.0348091457832838,0.0523381755637242,0.04076951558655028,1943.0,True,-1.6052061045433847,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.425120346597607,
COX18,169,344.6666666666667,3.679742910619991,0.0578987168072732,0.0335999493304309,0.012373660756516441,,False,-0.2124747385431363,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.5454039334034455,
ATP6AP1,170,345.6666666666667,3.5024671256951208,0.031954438304318,0.0479462061970809,0.019657605074809032,966.0,True,-0.9710234799212072,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.8539914083117264,
NDUFS5,171,347.3333333333333,3.951505841359713,0.0505618504124502,0.0326660011417862,0.006289980363745214,1023.0,True,-0.5886428358992719,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.9939902594856688,
MTBP,172,348.6666666666667,3.2308460781920227,0.0478503460196099,0.0402365568189289,0.03529186835838001,424.0,True,-1.6830151971182885,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.843131744659351,
WDHD1,173,349.0,3.902666541397739,0.0554170080611523,0.0323955469598511,0.007046525370513362,624.0,True,-1.330203309028506,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.4151973199743644,
PRIM2,174,349.3333333333333,4.094615245170802,0.0219126860503708,0.0960207893192324,0.004212983056815833,1032.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
DMAP1,175,353.0,2.844160491562495,0.0351951672143894,0.0635878687201439,0.0719200899401223,662.0,True,-1.138884014424625,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.1934363642899517,
ATXN1L,176,354.6666666666667,3.422794781965085,0.0362177008747744,0.0427630820578598,0.02307708238208281,,False,-0.0737866644635656,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2737951460980322,
NR2E1,177,361.3333333333333,3.3670747655951923,0.0239695187217806,0.0983465947647566,0.02583901088677046,,False,0.0056697014825696,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2103514429677005,
BCR,178,362.0,3.4602173731001415,0.0309347108982614,0.0491477896963341,0.021320656852207985,1300.0,True,0.0971480310048382,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-1.6528786924798975,
